@relation whatever
@attribute url integer
@attribute sentiment_polarity real
@attribute sentiment_subjectivity real
@attribute absPolarity real
@attribute Clean tweet string
@attribute L {True, False}
@attribute dont {True, False}
@attribute feel {True, False}
@attribute becaus {True, False}
@attribute cant {True, False}
@attribute im {True, False}
@attribute still {True, False}
@attribute even {True, False}
@attribute again {True, False}
@attribute been {True, False}
@attribute day {True, False}
@attribute alway {True, False}
@attribute much {True, False}
@attribute sick {True, False}
@attribute it {True, False}
@attribute told {True, False}
@attribute week {True, False}
@attribute after {True, False}
@attribute back {True, False}
@attribute now {True, False}
@attribute come {True, False}
@attribute sinc {True, False}
@attribute pregnant {True, False}
@attribute i {True, False}
@attribute oh {True, False}
@attribute say {True, False}
@attribute caus {True, False}
@attribute while {True, False}
@attribute didnt {True, False}
@attribute mean {True, False}
@attribute 100 real
@attribute 101 real
@attribute 102 real
@attribute 103 real
@attribute 104 real
@attribute 105 real
@attribute 106 real
@attribute 107 real
@attribute 108 real
@attribute 109 real
@attribute 110 real
@attribute 111 real
@attribute 112 real
@attribute 0 real
@attribute 1 real
@attribute 2 real
@attribute 3 real
@attribute 4 real
@attribute 5 real
@attribute 6 real
@attribute 7 real
@attribute 8 real
@attribute 9 real
@attribute 10 real
@attribute 11 real
@attribute 12 real
@data
0,0.42,0.5,0.42,'I found out I was pregnant 3 weeks after I posted this ',True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,-0.012101025841202064,-0.8082824103887415,-0.12231811483324774,-0.10560391295370904,-0.10031571749046382,0.015477301490392285,0.05580046241267087,-0.017600342852849844,-0.023757325124181328,0.09365791507152908,-0.002662783668375422,0.022277826724576334,-0.15042917307901316,1.161413198723343,0.7995943304083394,-0.22669369496716762,-0.1320760672953258,-0.09937038645740254,-0.015554309571379547,-0.0549340853693179,-0.02094210340533046,0.02975653453982348,0.09654879076495923,-0.009639459471243712,0.0017279321382399487,-0.20892852202339668
0,0.36,0.44,0.36,'First of All I want my baby to be planned but When I tell you Im pregnant you better be happier than me Or we going to the chop Shop',True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.7556704255763925,-0.1849595790681685,-0.2078369767409274,0.054163030518163575,-0.11821062212858481,0.07168758980404429,0.08048310257986539,-0.03646801905201946,0.09660527899836012,0.030170837291398283,-0.03129459152891255,0.0006572901770984483,-0.03263505739197604,1.6361472700231394,0.21491432839740918,0.4346752692636485,-0.20027173213649424,-0.11837229108940055,-0.07160462510923893,-0.07922331666637873,-0.03487833945611869,-0.09734547329529776,0.030545316913143522,-0.030495258730616523,-0.003903344996211655,-0.029538799580197103
1,0.33,0.5,0.33,'So Ive been with my man since May I lost my virginity to him and now Im pregnant Hes semiabusive if I set ',True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,0.8370810325887071,-0.21115721687588226,-0.21433560102954843,0.03481362281464165,-0.167767686895608,-0.8800311152616134,-0.21732388998844096,-0.25062749141116963,0.016813767212808268,-0.18958853961767813,-0.008173341903889826,0.08664470144623514,1.243919017297104,1.714990744969832,0.24401317059580444,0.46798884521430173,-0.20776969617378965,-0.16647509657829668,0.8804547911024424,0.21521219665440264,-0.25311655055542076,-0.013903514387421169,-0.18934960223598146,-0.014895817271087443,-0.07218844921294532,1.2320625720025102
0,0.0,0.0,0.0,'Sometimes I forget that Im pregnant',True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.7556704255763925,-0.1849595790681685,-0.2078369767409274,0.054163030518163575,-0.11821062212858481,0.07168758980404429,0.08048310257986539,-0.03646801905201946,0.09660527899836012,0.030170837291398283,-0.03129459152891255,0.0006572901770984483,-0.03263505739197604,1.6361472700231394,0.21491432839740918,0.4346752692636485,-0.20027173213649424,-0.11837229108940055,-0.07160462510923893,-0.07922331666637873,-0.03487833945611869,-0.09734547329529776,0.030545316913143522,-0.030495258730616523,-0.003903344996211655,-0.029538799580197103
0,0.33,0.5,0.33,'I just got pregnant  cheers ',True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,-0.013690513025691388,-0.7945036468089801,-0.12165634338914527,-0.10004766744060484,-0.08912170503313073,0.050940675825906,0.0526949126019334,-0.07288100264986336,0.08481390586051843,0.028038405384341922,-0.008513290123273457,-0.008421092971383298,-0.02633954241842127,1.1352421868407443,0.7864807514671289,-0.20722899323329513,-0.1305403849423705,-0.08767415892579415,-0.05073506789968187,-0.05142481244700973,-0.07159186168382976,-0.08562309118939468,0.028109112149505292,-0.0075580890442968115,0.005540113860537747,-0.022561662819822838
0,-0.03,0.55,0.03,'My boyfriend has convinced ppl that Im pregnant ahahahaha fuck',True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1660996374525031,0.6012026794154559,-0.13236694995225115,-0.05481832291834079,-0.06811674323940504,0.031111588398463164,0.0501065133362746,0.028462512493886927,0.05068498324678182,-0.017249305169132177,-0.0319012946229989,0.013470555840409966,-0.02349885984609578,1.2676952430582902,-0.598550263727444,0.008710412764731985,-0.13641372650854192,-0.06709156598103802,-0.03094418662302675,-0.04875150812542378,0.02937035058695713,-0.050861582379368775,-0.017129720953039176,-0.031910909734726885,-0.01446796951233422,-0.022022236673146223
0,0.04,0.5,0.04,'MyPYE no he needs to relax  My mama said hes always so tense Bc of the arguing I did while I was pregnant ',True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,0.003165141124093335,-0.7849626938103278,-0.10927407406484071,-0.12609328858203503,-0.10665051330011108,0.1528050474456274,0.16153714522120763,-0.11545607061739717,-0.36444459163123005,0.43021780500366613,-0.13003090830478461,-0.7683680061749207,0.18462786253445196,1.1697683795994531,0.7768789622792234,-0.22033036990155372,-0.12015590528861354,-0.10480465402092957,-0.152617044453957,-0.15942118115066195,-0.11337755392678817,0.35973530004142346,0.43311533492120124,-0.10997790521108647,0.7872438659807084,0.196464339129723
0,0.33,0.5,0.33,' I got a girl pregnant',True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,-0.013690513025691388,-0.7945036468089801,-0.12165634338914527,-0.10004766744060484,-0.08912170503313073,0.050940675825906,0.0526949126019334,-0.07288100264986336,0.08481390586051843,0.028038405384341922,-0.008513290123273457,-0.008421092971383298,-0.02633954241842127,1.1352421868407443,0.7864807514671289,-0.20722899323329513,-0.1305403849423705,-0.08767415892579415,-0.05073506789968187,-0.05142481244700973,-0.07159186168382976,-0.08562309118939468,0.028109112149505292,-0.0075580890442968115,0.005540113860537747,-0.022561662819822838
0,-0.17,0.8,0.17,'I find it crazy after being 6 months pregnant I still pushed myself to work 2 jobs  But now I dont work I just feel lazy as hell',True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,0.26282824856290093,-0.8794058226673931,0.8871201346687156,-0.2389843928376604,1.029516778111508,-1.060482276284466,-0.38733553829547446,0.5272178624729847,-0.3042710571040667,0.7646581630155603,0.3201511283830366,0.25337663488916506,-0.09903131902989003,1.4159260100874662,0.8797504773676855,-0.15012365213008208,0.8687817501193932,1.0401430505992897,1.062673384803116,0.3950073689839912,0.5310124027575365,0.2971956703714705,0.7646302690946213,0.31485562566826875,-0.2701725287144476,-0.08870119748107304
0,0.25,0.56,0.25,'When I found out I was pregnant I was crying like   Jemarcus was cool af  tryna make me feel better I wasnt tryna hear none of that ',True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.03409584910972942,-0.8606347289360008,-0.12586933137381837,-0.14525897664401943,0.08770635796437838,-0.039471240859355675,-0.3923530754600979,0.770211895642072,0.14680312298681225,0.1056038296660408,-0.04539947327681522,-0.09761297841859133,-0.05665847182890546,1.1736465566680485,0.8542483914169232,-0.19269155428057963,-0.13703655963161349,0.09256140974532434,0.04085900911717098,0.39824328748302146,0.7698730778533811,-0.14773923229362468,0.10163344683650155,-0.04161641584812026,0.0985565067751706,-0.04819943197985171
0,-0.09,0.65,0.09,'Im so over this shit I just feel like crying I will never and I mean never get pregnant again',True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,0.8308275025036832,-0.2654307128528906,-0.18820381521760807,-0.007274227825406307,0.08345561421462618,-0.041023103457496594,-0.39678342499318214,0.8397944157552948,0.19057346827627908,-0.033524601506187704,0.13795942729641164,-0.16130355797403265,-0.20717152487165638,1.7031594075698648,0.29783915112520326,0.45490850159989676,-0.18394304358522012,0.08786274527599472,0.042324924693553104,0.4032857685961645,0.8411782756583469,-0.1858413441145128,-0.03141948567143933,0.14506928845562747,0.13452439951345999,-0.23196873718254807
1,0.13,0.32,0.13,'Hi m 10 weeks pregnant and afer a few days i feel a light red colour doc says   PREGNANCY PARENTING',True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,0.07926257771808314,-0.8525013831662789,-0.07912353499019525,-0.14748795547461385,0.1991270989551332,0.3613329130891052,-1.1797065103398185,0.4583674446989471,-0.12458272588139718,0.10124836623826898,0.025078067619376736,0.14598867567153276,-0.011987445468526946,1.2377479108675875,0.8472990699323008,-0.1846725580604267,-0.09072917654739107,0.2041146455779091,-0.3601868949081165,1.1807919738355286,0.44458032643658135,0.13233590810933615,0.1006861969688379,0.007292278028966394,-0.09780288301229016,-0.065627936957247
0,-0.23,0.75,0.23,'I feel so stupid for ever thinking I was fat before getting pregnant I already cant wait to get this baby weight off',True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.06608006258098201,-0.9155536886292182,-0.11489775518621836,-0.14808379834968372,0.0835363730774171,-0.04615799643625442,-0.25230071084960476,0.9364005486213004,-0.5977883136087937,-0.368451858629379,-0.3011509107650944,0.12144977316339312,-0.16351370772616328,1.203114956125443,0.9102764111201189,-0.18090157207684449,-0.12624895056154056,0.08816756928723538,0.04735661332173633,0.25807345259006986,0.9358063785528558,0.59929906222623,-0.3664637096121563,-0.3039273339550435,-0.11672681416647133,-0.14790495443414292
1,-0.12,0.46,0.12,'Being sick the last couple days and pregnant I feel like I am so behind So much laundry to do and dishes and ',True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.06655516455780924,-0.8948609991106768,-0.1215440048038733,-0.12987147646430208,0.10619898095395586,-0.034411715593762625,-0.40689743739088924,0.9556013170867196,-0.03455222265551999,0.1049151051092011,0.02961729816897457,0.2820428207303002,0.3151839674963782,1.2160721979135451,0.8894646688201513,-0.18217173056126945,-0.13200705249325698,0.10982401082070106,0.03539023658044559,0.41078794027662474,0.95124254145223,0.041918803051045735,0.10494886545169434,0.020900770798213432,-0.2761343586662215,0.29042418616747656
0,0.18,0.6,0.18,'getting pregnant has made me realize who my real friends are and Im only going to let those people around my son',True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1660996374525031,0.6012026794154559,-0.13236694995225115,-0.05481832291834079,-0.06811674323940504,0.031111588398463164,0.0501065133362746,0.028462512493886927,0.05068498324678182,-0.017249305169132177,-0.0319012946229989,0.013470555840409966,-0.02349885984609578,1.2676952430582902,-0.598550263727444,0.008710412764731985,-0.13641372650854192,-0.06709156598103802,-0.03094418662302675,-0.04875150812542378,0.02937035058695713,-0.050861582379368775,-0.017129720953039176,-0.031910909734726885,-0.01446796951233422,-0.022022236673146223
0,0.12,0.54,0.12,' when I was pregnant I hated when people would say You dont even look pregnant Well I am pregnant and I FEEL pregnant',True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,0.14993058068040724,-0.8639307714695326,-0.05607682597338509,-0.2252606482569512,1.283724089120918,0.3402869988768857,-1.0590150736877308,0.1950531151539726,-0.18251057593091305,0.15314930360196138,-0.04391552162079771,-0.01830636754634573,-0.08949406949908748,1.287077784240114,0.8613860513735363,-0.15688447038854195,-0.07148832144011727,1.2917594409787598,-0.338261594829228,1.0615256043276613,0.1914722171147998,0.1828691731197686,0.15126588793985776,-0.0410292272950406,0.015114778047492505,-0.10331314577805464
0,0.33,0.5,0.33,'I may be pregnant ',True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,-0.013690513025691388,-0.7945036468089801,-0.12165634338914527,-0.10004766744060484,-0.08912170503313073,0.050940675825906,0.0526949126019334,-0.07288100264986336,0.08481390586051843,0.028038405384341922,-0.008513290123273457,-0.008421092971383298,-0.02633954241842127,1.1352421868407443,0.7864807514671289,-0.20722899323329513,-0.1305403849423705,-0.08767415892579415,-0.05073506789968187,-0.05142481244700973,-0.07159186168382976,-0.08562309118939468,0.028109112149505292,-0.0075580890442968115,0.005540113860537747,-0.022561662819822838
0,0.17,0.25,0.17,'Was pregnant on my 18th 21st and tomorrow my 23rd And probably my 25th if tom doesnt have his balls cut off ',True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.6032613011495807,-0.008341388325356105,-0.04618631660046906,-0.2090290208771092,-0.03902782614395097,0.010364674420324885,0.0223183233583426,-0.007950471103956977,0.03889361010894013,-0.019381737076188534,-0.009119993217359817,0.004392172691928219,-0.017203344872541014,0.7667901598758953,-0.026983840657724044,-0.6331938497322116,-0.06668237931441817,-0.036393433817431604,-0.010074629413469722,-0.020953003906054805,-0.00734317164075395,-0.03913920027346568,-0.0195659257166774,-0.008973740048407168,-0.005024510655584806,-0.01504509991277196
0,0.27,0.35,0.27,'It really feel like I been pregnant for a year now',True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,0.20116850982981882,-0.8814865235225988,0.8624462390394964,-0.14491006823571806,0.02150385377644604,-0.9886254371038578,-0.6681191896525716,0.6147934716544742,0.09460094459596359,0.009014089575611698,-0.014238500424370297,-0.11034813955259419,0.6686353488796563,1.341020151152781,0.8805382742838561,-0.1444775565245687,0.8496633278417209,0.029389560047831657,0.9905806440479296,0.6728734637451091,0.6132781342690304,-0.09335226455892942,0.007650839286922925,-0.012242733800259057,0.10943805210889536,0.664368364838918
0,1.0,0.5,1.0,'Im pregnant ',True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1660996374525031,0.6012026794154559,-0.13236694995225115,-0.05481832291834079,-0.06811674323940504,0.031111588398463164,0.0501065133362746,0.028462512493886927,0.05068498324678182,-0.017249305169132177,-0.0319012946229989,0.013470555840409966,-0.02349885984609578,1.2676952430582902,-0.598550263727444,0.008710412764731985,-0.13641372650854192,-0.06709156598103802,-0.03094418662302675,-0.04875150812542378,0.02937035058695713,-0.050861582379368775,-0.017129720953039176,-0.031910909734726885,-0.01446796951233422,-0.022022236673146223
0,0.06,0.63,0.06,'Even tho it was frustrating that it took few months for us to get pregnant Im glad shes coming when she is',True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.30269653009165853,0.5743470696842731,0.8688847994884259,-0.048168520757299826,0.034836399857653313,0.05442861801535229,-0.06620995266734632,-0.042635528701884445,-0.13223740212205223,0.10234779627623089,-0.02948351144967051,0.1315462607969187,-0.18508363975840136,1.4098516299995618,-0.5674975747523815,0.03990462293128849,0.8634265605281431,0.03765844246037667,-0.05448738931491483,0.06827155869810082,-0.0443407062788532,0.13572008658576845,0.10917634110172988,-0.0344592195133781,-0.1302748349768956,-0.236112484470266
1,0.42,0.5,0.42,'36 weeks pregnant on my 23rd birthday  ',True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.6101701168519803,-0.01219642497108054,-0.038823564952475194,-0.19355259242790032,-0.03890385962857062,0.005642041762298107,0.015995102584043144,0.001306645538412847,0.02633307209952326,-0.006186951951092325,-0.03205269514826842,0.06776213181130487,-0.037872282714945034,0.7775935335970977,-0.023746674713628672,-0.6448604751755808,-0.0587980242877072,-0.03767826734569654,-0.00635951824771057,-0.016901634152093045,-0.0051227452499160815,-0.020123629727931174,-0.0042567113531371496,-0.04236202091740655,-0.031631642059065435,-0.0805173851823317
0,0.29,0.75,0.29,'Feels so funny not to be pregnant',True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.5554749390141599,-0.07447247045237666,-0.050399304585142184,-0.25424033008052377,0.1378002368535581,-0.08004724226493677,-0.4227296647036888,0.8351424271879785,0.10088282723523392,0.058183687205510363,-0.04600617637090157,-0.08479971275527982,-0.04752227428302518,0.8051945297031992,0.040783799292070363,-0.618656410779496,-0.07317855400366119,0.14384213485368688,0.0815194476033833,0.42871509602397617,0.8341217678964568,-0.10125534137769593,0.05395840897031893,-0.04303206685223059,0.08799188225904803,-0.040682869072800866
1,0.2,0.5,0.2,'Havent had stir fry since before I was pregnant  it was a major food aversion during pregnancy ',True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,0.11146762290333087,-0.8147668904317721,0.8606609165644618,-0.06118441535582367,-0.11525563331736867,0.022408231762611024,0.12016182530114716,-0.08809676523102901,0.1272632510008931,-0.05201571570230411,-0.1207233036957484,0.08810257644699986,0.5381113717582036,1.258387889048969,0.8109706025665447,-0.16613648420741178,0.8524371849660964,-0.11376559913604647,-0.022070107334860176,-0.11818048999602142,-0.08764726464561981,-0.1271939043146549,-0.053891163028423346,-0.12486395508223777,-0.07094428502608796,0.5378329032818261
0,0.33,0.5,0.33,'My pregnant sister is talking about clubbing in Mexico',True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-0.6032613011495807,-0.008341388325356105,-0.04618631660046906,-0.2090290208771092,-0.03902782614395097,0.010364674420324885,0.0223183233583426,-0.007950471103956977,0.03889361010894013,-0.019381737076188534,-0.009119993217359817,0.004392172691928219,-0.017203344872541014,0.7667901598758953,-0.026983840657724044,-0.6331938497322116,-0.06668237931441817,-0.036393433817431604,-0.010074629413469722,-0.020953003906054805,-0.00734317164075395,-0.03913920027346568,-0.0195659257166774,-0.008973740048407168,-0.005024510655584806,-0.01504509991277196
